route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
86-0,HA14H101-04-ROSE,7255018-HA14H101-04-ROSE,"Perrières / Coutancière",0,960456,863391
86-0,HA14H101-04-ROSE,7255019-HA14H101-04-ROSE,"Perrières / Coutancière",0,960456,863391
86-0,HA14H101-04-ROSE,7255020-HA14H101-04-ROSE,"Bout des Pavés",1,960456,863394
86-0,HA14H101-04-ROSE,7255021-HA14H101-04-ROSE,"Bout des Pavés",1,960456,863394
86-0,HA14H101-04-ROSE,7255022-HA14H101-04-ROSE,"Bout des Pavés",1,960456,863392
86-0,HA14H101-04-ROSE,7255023-HA14H101-04-ROSE,"Bout des Pavés",1,960456,863394
84-0,HA14H101-04-ROSE,7255032-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255033-HA14H101-04-ROSE,"Hermeland",1,960445,844390
84-0,HA14H101-04-ROSE,7255034-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255035-HA14H101-04-ROSE,"Hermeland",1,960447,844390
84-0,HA14H101-04-ROSE,7255036-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255037-HA14H101-04-ROSE,"Sinière",0,960445,844171
84-0,HA14H101-04-ROSE,7255038-HA14H101-04-ROSE,"Sinière",0,960447,844171
84-0,HA14H101-04-ROSE,7255039-HA14H101-04-ROSE,"Hermeland",1,960445,844390
84-0,HA14H101-04-ROSE,7255040-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255041-HA14H101-04-ROSE,"Sinière",0,960445,844171
84-0,HA14H101-04-ROSE,7255042-HA14H101-04-ROSE,"Hermeland",1,960447,844390
84-0,HA14H101-04-ROSE,7255043-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255044-HA14H101-04-ROSE,"Hermeland",1,960445,844390
84-0,HA14H101-04-ROSE,7255045-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255046-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255047-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255048-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255049-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255050-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255051-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255052-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255053-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255054-HA14H101-04-ROSE,"Sinière",0,960446,844171
84-0,HA14H101-04-ROSE,7255055-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255056-HA14H101-04-ROSE,"Hermeland",1,960446,844390
84-0,HA14H101-04-ROSE,7255057-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255058-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255059-HA14H101-04-ROSE,"Sinière",0,960446,844171
84-0,HA14H101-04-ROSE,7255060-HA14H101-04-ROSE,"Hermeland",1,960446,844390
84-0,HA14H101-04-ROSE,7255061-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255062-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255063-HA14H101-04-ROSE,"Sinière",0,960446,844171
84-0,HA14H101-04-ROSE,7255064-HA14H101-04-ROSE,"Hermeland",1,960448,844390
84-0,HA14H101-04-ROSE,7255065-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255066-HA14H101-04-ROSE,"Hermeland",1,960446,844390
84-0,HA14H101-04-ROSE,7255067-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255068-HA14H101-04-ROSE,"Sinière",0,960448,844171
84-0,HA14H101-04-ROSE,7255069-HA14H101-04-ROSE,"Sinière",0,960446,844171
84-0,HA14H101-04-ROSE,7255070-HA14H101-04-ROSE,"Hermeland",1,960448,844390
84-0,HA14H101-04-ROSE,7255071-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255072-HA14H101-04-ROSE,"Sinière",0,960448,844171
84-0,HA14H101-04-ROSE,7255073-HA14H101-04-ROSE,"Hermeland",1,960446,844390
84-0,HA14H101-04-ROSE,7255074-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255075-HA14H101-04-ROSE,"Sinière",0,960446,844171
84-0,HA14H101-04-ROSE,7255076-HA14H101-04-ROSE,"Hermeland",1,960448,844390
84-0,HA14H101-04-ROSE,7255077-HA14H101-04-ROSE,"Sinière",0,960449,844171
84-0,HA14H101-04-ROSE,7255078-HA14H101-04-ROSE,"Hermeland",1,960446,844390
84-0,HA14H101-04-ROSE,7255079-HA14H101-04-ROSE,"Hermeland",1,960449,844390
84-0,HA14H101-04-ROSE,7255080-HA14H101-04-ROSE,"Sinière",0,960448,844171
84-0,HA14H101-04-ROSE,7255081-HA14H101-04-ROSE,"Sinière",0,960446,844171
84-0,HA14H101-04-ROSE,7255082-HA14H101-04-ROSE,"Sinière",0,960449,844171
33-0,HA14H101-04-ROSE,7255093-HA14H101-04-ROSE,"Ecpace Diderot",1,960417,331670
33-0,HA14H101-04-ROSE,7255094-HA14H101-04-ROSE,"Robinière / Aufrère",0,960417,332628
33-0,HA14H101-04-ROSE,7255095-HA14H101-04-ROSE,"Ecpace Diderot",1,960417,331670
33-0,HA14H101-04-ROSE,7255096-HA14H101-04-ROSE,"Robinière / Aufrère",0,960417,332628
33-0,HA14H101-04-ROSE,7255097-HA14H101-04-ROSE,"Robinière / Aufrère",0,960417,332628
33-0,HA14H101-04-ROSE,7255098-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255099-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255100-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255101-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255102-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255103-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255104-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332627
33-0,HA14H101-04-ROSE,7255105-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255106-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331869
33-0,HA14H101-04-ROSE,7255107-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255108-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255109-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255110-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255111-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255112-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255113-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255114-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255115-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255116-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332627
33-0,HA14H101-04-ROSE,7255117-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255118-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255119-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331869
33-0,HA14H101-04-ROSE,7255120-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331869
33-0,HA14H101-04-ROSE,7255121-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255122-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332627
33-0,HA14H101-04-ROSE,7255123-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255124-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255125-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255126-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255127-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255128-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255129-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255130-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255131-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255132-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255133-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255134-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255135-HA14H101-04-ROSE,"Ecpace Diderot",1,960415,331670
33-0,HA14H101-04-ROSE,7255136-HA14H101-04-ROSE,"Robinière / Aufrère",0,960415,332628
33-0,HA14H101-04-ROSE,7255137-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255138-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255139-HA14H101-04-ROSE,"Ecpace Diderot",1,960415,331869
33-0,HA14H101-04-ROSE,7255140-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331869
33-0,HA14H101-04-ROSE,7255141-HA14H101-04-ROSE,"Robinière / Aufrère",0,960415,332627
33-0,HA14H101-04-ROSE,7255142-HA14H101-04-ROSE,"Ecpace Diderot",1,960415,331869
33-0,HA14H101-04-ROSE,7255143-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332627
33-0,HA14H101-04-ROSE,7255144-HA14H101-04-ROSE,"Robinière / Aufrère",0,960415,332627
33-0,HA14H101-04-ROSE,7255145-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
33-0,HA14H101-04-ROSE,7255146-HA14H101-04-ROSE,"Robinière / Aufrère",0,960416,332628
33-0,HA14H101-04-ROSE,7255147-HA14H101-04-ROSE,"Ecpace Diderot",1,960416,331670
47-0,HA14H101-04-ROSE-0010000,7255381-HA14H101-04-ROSE-0010000,"Pégers / Grande Noëlle",0,960423,472629
47-0,HA14H101-04-ROSE-0010000,7255382-HA14H101-04-ROSE-0010000,"Pégers / Grande Noëlle",0,960423,470395
47-0,HA14H101-04-ROSE-1101100,7255383-HA14H101-04-ROSE-1101100,"Pégers / Grande Noëlle",0,960422,472629
47-0,HA14H101-04-ROSE-0010000,7255384-HA14H101-04-ROSE-0010000,"Pégers / Grande Noëlle",0,960420,470395
47-0,HA14H101-04-ROSE-0010000,7255385-HA14H101-04-ROSE-0010000,"Pégers / Grande Noëlle",0,960420,470395
47-0,HA14H101-04-ROSE,7255386-HA14H101-04-ROSE,"Vertou",1,960419,470401
47-0,HA14H101-04-ROSE-1101100,7255387-HA14H101-04-ROSE-1101100,"Pégers / Grande Noëlle",0,960419,470395
47-0,HA14H101-04-ROSE,7255388-HA14H101-04-ROSE,"Pégers / Grande Noëlle",0,960419,470395
47-0,HA14H101-04-ROSE-1101100,7255389-HA14H101-04-ROSE-1101100,"Pégers / Grande Noëlle",0,960419,470395
47-0,HA14H101-04-ROSE,7255390-HA14H101-04-ROSE,"Vertou",1,960418,470400
47-0,HA14H101-04-ROSE,7255391-HA14H101-04-ROSE,"Vertou",1,960421,472630
47-0,HA14H101-04-ROSE,7255392-HA14H101-04-ROSE,"Pégers / Grande Noëlle",0,960418,470397
47-0,HA14H101-04-ROSE,7255393-HA14H101-04-ROSE,"Vertou",1,960418,470400
47-0,HA14H101-04-ROSE,7255394-HA14H101-04-ROSE,"Vertou",1,960421,472630
47-0,HA14H101-04-ROSE,7255396-HA14H101-04-ROSE,"Vertou",1,960418,470400
74-0,HA14H101-04-ROSE,7255462-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255463-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255464-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255465-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255466-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255467-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255468-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255469-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255470-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255471-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255472-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255473-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255474-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255475-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255476-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255477-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255478-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255479-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255480-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255481-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255482-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255483-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255484-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255485-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255486-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255487-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255488-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255489-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
74-0,HA14H101-04-ROSE,7255490-HA14H101-04-ROSE,"Neustrie",1,960431,744387
74-0,HA14H101-04-ROSE,7255491-HA14H101-04-ROSE,"Mendès France - Bellevue",0,960431,744386
79-0,HA14H101-04-ROSE,7255606-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255607-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255608-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255609-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255610-HA14H101-04-ROSE,"Orvault",0,960443,794153
79-0,HA14H101-04-ROSE,7255611-HA14H101-04-ROSE,"Orvault",0,960443,794153
79-0,HA14H101-04-ROSE,7255612-HA14H101-04-ROSE,"Beauséjour",1,960443,794154
79-0,HA14H101-04-ROSE,7255613-HA14H101-04-ROSE,"Beauséjour",1,960443,794154
79-0,HA14H101-04-ROSE,7255614-HA14H101-04-ROSE,"Orvault",0,960443,794153
79-0,HA14H101-04-ROSE,7255615-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255616-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255617-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255618-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255619-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255620-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255621-HA14H101-04-ROSE,"Beauséjour",1,960443,794154
79-0,HA14H101-04-ROSE,7255622-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255623-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255624-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255625-HA14H101-04-ROSE,"Orvault",0,960443,794153
79-0,HA14H101-04-ROSE,7255626-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255627-HA14H101-04-ROSE,"Beauséjour",1,960443,794154
79-0,HA14H101-04-ROSE,7255628-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255629-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255630-HA14H101-04-ROSE,"Orvault",0,960442,794153
79-0,HA14H101-04-ROSE,7255631-HA14H101-04-ROSE,"Beauséjour",1,960442,794154
79-0,HA14H101-04-ROSE,7255632-HA14H101-04-ROSE,"Beauséjour",1,960442,794154
79-0,HA14H101-04-ROSE,7255633-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255634-HA14H101-04-ROSE,"Beauséjour",1,960442,794154
79-0,HA14H101-04-ROSE,7255635-HA14H101-04-ROSE,"Orvault",0,960442,794153
79-0,HA14H101-04-ROSE,7255636-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255637-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255638-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255639-HA14H101-04-ROSE,"Orvault",0,960442,794153
79-0,HA14H101-04-ROSE,7255640-HA14H101-04-ROSE,"Orvault",0,960442,794153
79-0,HA14H101-04-ROSE,7255641-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255642-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255643-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255644-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255645-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255646-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255647-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255648-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255649-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255650-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255651-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255652-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255653-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255654-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255655-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255656-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255657-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255658-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255659-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255660-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255661-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255662-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255663-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255664-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255665-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255666-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255667-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255668-HA14H101-04-ROSE,"Orvault",0,960444,794153
79-0,HA14H101-04-ROSE,7255669-HA14H101-04-ROSE,"Orvault",0,960440,794153
79-0,HA14H101-04-ROSE,7255670-HA14H101-04-ROSE,"Beauséjour",1,960440,794154
79-0,HA14H101-04-ROSE,7255671-HA14H101-04-ROSE,"Beauséjour",1,960444,794154
79-0,HA14H101-04-ROSE,7255672-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255673-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255674-HA14H101-04-ROSE,"Beauséjour",1,960440,794154
79-0,HA14H101-04-ROSE,7255675-HA14H101-04-ROSE,"Orvault",0,960440,794153
79-0,HA14H101-04-ROSE,7255676-HA14H101-04-ROSE,"Orvault",0,960444,794153
79-0,HA14H101-04-ROSE,7255677-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
79-0,HA14H101-04-ROSE,7255678-HA14H101-04-ROSE,"Orvault",0,960441,794153
79-0,HA14H101-04-ROSE,7255679-HA14H101-04-ROSE,"Beauséjour",1,960444,794154
79-0,HA14H101-04-ROSE,7255680-HA14H101-04-ROSE,"Beauséjour",1,960441,794154
79-0,HA14H101-04-ROSE,7255681-HA14H101-04-ROSE,"Beauséjour",1,960440,794154
79-0,HA14H101-04-ROSE,7255682-HA14H101-04-ROSE,"Orvault",0,960439,794153
79-0,HA14H101-04-ROSE,7255683-HA14H101-04-ROSE,"Beauséjour",1,960439,794154
88-0,HA14H101-04-ROSE,7255840-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960467,881531
88-0,HA14H101-04-ROSE,7255841-HA14H101-04-ROSE,"Neustrie",1,960466,881535
88-0,HA14H101-04-ROSE,7255842-HA14H101-04-ROSE,"Neustrie",1,960469,881535
88-0,HA14H101-04-ROSE,7255843-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960469,881531
88-0,HA14H101-04-ROSE,7255844-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960469,881531
88-0,HA14H101-04-ROSE,7255845-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960469,881532
88-0,HA14H101-04-ROSE,7255846-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960469,881531
88-0,HA14H101-04-ROSE,7255847-HA14H101-04-ROSE,"Neustrie",1,960467,881536
88-0,HA14H101-04-ROSE,7255848-HA14H101-04-ROSE,"Neustrie",1,960469,881535
88-0,HA14H101-04-ROSE,7255849-HA14H101-04-ROSE,"Neustrie",1,960469,881536
88-0,HA14H101-04-ROSE,7255850-HA14H101-04-ROSE,"Neustrie",1,960467,881535
88-0,HA14H101-04-ROSE,7255851-HA14H101-04-ROSE,"Neustrie",1,960469,881535
88-0,HA14H101-04-ROSE,7255852-HA14H101-04-ROSE,"Neustrie",1,960469,881536
88-0,HA14H101-04-ROSE,7255853-HA14H101-04-ROSE,"Neustrie",1,960467,881535
88-0,HA14H101-04-ROSE,7255854-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960467,881532
88-0,HA14H101-04-ROSE,7255855-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960469,881532
88-0,HA14H101-04-ROSE,7255856-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960467,881531
88-0,HA14H101-04-ROSE,7255857-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960468,881531
88-0,HA14H101-04-ROSE,7255858-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960469,881532
88-0,HA14H101-04-ROSE,7255859-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960467,881531
88-0,HA14H101-04-ROSE,7255860-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960469,881532
88-0,HA14H101-04-ROSE,7255861-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960467,881531
88-0,HA14H101-04-ROSE,7255862-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960469,881531
88-0,HA14H101-04-ROSE,7255863-HA14H101-04-ROSE,"Neustrie",1,960467,881535
88-0,HA14H101-04-ROSE,7255864-HA14H101-04-ROSE,"Neustrie",1,960469,881536
88-0,HA14H101-04-ROSE,7255865-HA14H101-04-ROSE,"Neustrie",1,960467,881535
88-0,HA14H101-04-ROSE,7255866-HA14H101-04-ROSE,"Neustrie",1,960469,881536
88-0,HA14H101-04-ROSE,7255867-HA14H101-04-ROSE,"Neustrie",1,960467,881535
88-0,HA14H101-04-ROSE,7255868-HA14H101-04-ROSE,"Neustrie",1,960468,881535
88-0,HA14H101-04-ROSE,7255869-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960469,881531
88-0,HA14H101-04-ROSE,7255870-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960469,881533
88-0,HA14H101-04-ROSE,7255871-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960468,881531
88-0,HA14H101-04-ROSE,7255872-HA14H101-04-ROSE,"Neustrie",1,960468,881535
88-0,HA14H101-04-ROSE,7255873-HA14H101-04-ROSE,"Neustrie",1,960469,881537
88-0,HA14H101-04-ROSE,7255874-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960467,881531
88-0,HA14H101-04-ROSE,7255875-HA14H101-04-ROSE,"Bouaye / Brains / St-Léger",0,960467,881531
